,Consumer Staples,Industrials,Health Care,Materials,IT,Financials,Consumer Discretionary,Energy,Real Estate,Utilities,Communication Services
2021-06-17,2919.44,2358.94,2618.14,3272.02,3220.489,1308.75,3283.14,1543.69,8449.068,1790.13,1540.74
2021-06-18,2896.34,2344.61,2613.55,3242.08,3217.761,1290.31,3284.77,1512.06,8404.737,1764.7,1539.66
2021-06-21,2901.52,2358.76,2624.36,3255.3,3215.944,1296.05,3279.81,1540.5,8454.69,1771.37,1538.64
2021-06-22,2911.28,2377.57,2634.0,3287.33,3246.019,1300.19,3305.23,1553.58,8481.514,1767.43,1547.59
2021-06-23,2888.02,2361.94,2614.06,3281.19,3235.392,1298.02,3308.04,1554.49,8436.526,1744.79,1544.15
2021-06-24,2901.73,2379.18,2630.6,3302.15,3262.933,1309.64,3327.59,1565.69,8429.977,1748.94,1556.63
2021-06-25,2911.85,2385.19,2637.41,3316.22,3256.793,1319.76,3339.88,1567.42,8452.64,1755.76,1559.14
2021-06-28,2919.99,2377.04,2650.59,3307.73,3292.752,1311.03,3355.06,1530.54,8442.415,1764.92,1569.7
2021-06-29,2915.47,2378.66,2655.42,3310.49,3316.516,1308.74,3366.7,1525.15,8428.882,1750.13,1566.6
2021-06-30,2924.94,2387.45,2658.58,3316.96,3320.007,1311.67,3367.07,1539.57,8398.297,1744.75,1568.77
2021-07-01,2921.19,2395.37,2673.02,3320.93,3312.169,1316.18,3368.5,1555.45,8398.719,1757.15,1574.43
2021-07-02,2930.12,2408.12,2690.38,3333.75,3351.775,1316.9,3387.94,1558.27,8460.855,1762.64,1586.05
2021-07-05,2929.26,2411.29,2684.3,3345.69,3352.673,1319.33,3373.59,1563.62,8461.474,1762.37,1578.66
2021-07-06,2923.52,2405.53,2685.45,3317.41,3377.457,1307.03,3389.47,1530.77,8528.101,1770.76,1580.78
2021-07-07,2945.95,2424.16,2704.94,3350.28,3398.126,1309.9,3390.66,1514.84,8560.906,1785.86,1578.52
2021-07-08,2915.69,2388.36,2681.12,3290.45,3348.14,1281.56,3341.19,1495.94,8499.629,1766.6,1553.23
2021-07-09,2922.98,2409.26,2687.26,3339.47,3371.145,1303.11,3367.08,1515.03,8571.161,1770.5,1565.86
2021-07-12,2930.06,2422.9,2699.63,3362.82,3378.276,1313.54,3390.45,1514.0,8645.198,1779.56,1575.77
2021-07-13,2943.89,2419.81,2703.98,3366.81,3405.329,1309.88,3392.38,1511.61,8605.162,1777.54,1585.13
2021-07-14,2956.67,2414.07,2703.49,3370.02,3420.988,1306.75,3385.89,1490.31,8633.851,1784.45,1585.29
2021-07-15,2956.91,2407.07,2691.96,3375.77,3397.541,1308.7,3367.39,1469.78,8644.184,1792.29,1579.5
2021-07-16,2964.53,2396.79,2701.31,3337.41,3366.623,1298.79,3335.73,1445.24,8667.573,1804.65,1572.92
2021-07-19,2941.3,2351.89,2683.71,3261.45,3322.994,1265.48,3287.41,1395.69,8535.152,1774.76,1547.86
2021-07-20,2950.01,2388.27,2712.98,3282.34,3374.949,1285.17,3326.28,1410.05,8639.574,1781.68,1563.43
2021-07-21,2949.22,2408.89,2713.87,3317.17,3398.047,1302.74,3355.34,1444.96,8624.892,1776.92,1569.13
2021-07-22,2937.06,2414.48,2726.65,3332.68,3427.376,1301.81,3378.02,1439.75,8620.047,1786.5,1575.25
2021-07-23,2968.08,2429.03,2756.66,3353.31,3463.121,1306.31,3394.45,1438.99,8663.93,1805.14,1609.47
2021-07-26,2952.16,2419.36,2722.66,3376.51,3445.955,1306.09,3365.42,1458.92,8578.046,1797.43,1599.54
2021-07-27,2948.04,2407.24,2719.19,3377.61,3408.531,1301.92,3303.75,1447.03,8597.806,1810.32,1575.26
2021-07-28,2939.48,2408.89,2742.98,3391.38,3417.397,1303.12,3330.93,1459.19,8601.912,1811.21,1588.57
2021-07-29,2938.09,2413.95,2736.02,3425.47,3416.843,1310.59,3356.74,1469.31,8534.471,1805.05,1576.07
2021-07-30,2937.67,2405.94,2738.11,3408.06,3413.146,1303.5,3291.93,1448.79,8534.623,1790.91,1566.37
2021-08-02,2942.19,2408.46,2744.1,3411.24,3414.622,1306.04,3313.85,1446.11,8561.725,1800.05,1564.25
2021-08-03,2955.56,2426.36,2777.45,3427.27,3441.795,1315.71,3327.01,1466.04,8584.789,1810.42,1557.57
2021-08-04,2934.29,2416.92,2775.19,3426.47,3461.447,1316.46,3317.55,1444.9,8580.762,1812.89,1564.26
2021-08-05,2945.63,2429.26,2775.67,3408.54,3481.725,1328.79,3338.75,1461.22,8629.698,1824.11,1571.8
2021-08-06,2954.12,2442.19,2776.8,3422.54,3491.76,1350.67,3339.03,1472.92,8646.261,1831.62,1580.46
2021-08-09,2963.59,2436.41,2792.34,3416.06,3490.652,1356.52,3339.26,1460.05,8652.463,1836.55,1585.79
2021-08-10,2983.55,2453.01,2793.29,3446.42,3472.861,1368.69,3365.65,1480.21,8595.569,1842.14,1592.98
2021-08-11,2987.42,2475.46,2771.39,3477.9,3457.273,1379.8,3363.75,1490.48,8653.013,1853.35,1591.11
2021-08-12,2984.84,2478.2,2789.11,3477.06,3474.105,1379.62,3364.99,1489.53,8663.048,1852.75,1595.79
2021-08-13,2992.76,2465.85,2792.3,3474.79,3462.185,1371.03,3340.24,1473.55,8657.325,1855.98,1586.8
2021-08-16,3001.67,2460.89,2813.56,3447.57,3467.697,1366.09,3306.14,1454.38,8666.711,1863.27,1584.09
2021-08-17,3017.2,2455.6,2851.82,3429.38,3460.418,1363.04,3254.85,1455.89,8695.245,1869.77,1576.45
2021-08-18,2996.42,2445.57,2830.31,3393.16,3430.553,1360.04,3256.4,1438.66,8668.205,1873.42,1570.31
2021-08-19,3001.87,2424.28,2842.02,3321.67,3449.018,1345.54,3205.7,1399.45,8681.319,1881.27,1568.14
2021-08-20,3005.65,2423.36,2850.06,3316.03,3481.498,1348.81,3208.7,1400.03,8703.656,1900.22,1581.03
2021-08-23,2999.36,2440.26,2847.66,3338.32,3517.65,1355.29,3234.9,1434.62,8637.176,1882.43,1594.24
2021-08-24,2985.37,2450.75,2836.98,3373.69,3524.55,1362.37,3280.73,1452.47,8606.726,1871.5,1607.67
2021-08-25,2979.74,2459.56,2831.2,3382.06,3529.72,1373.13,3292.67,1459.04,8598.019,1870.59,1611.81
2021-08-26,2968.45,2452.09,2818.49,3359.29,3510.253,1365.32,3268.22,1446.85,8598.594,1861.01,1600.18
2021-08-27,2972.88,2459.29,2810.5,3393.83,3534.562,1374.11,3271.18,1471.85,8648.477,1857.44,1614.19
2021-08-30,2984.84,2464.49,2821.9,3410.53,3568.597,1363.06,3292.94,1468.31,8710.828,1863.81,1622.0
2021-08-31,2987.57,2460.85,2821.27,3408.73,3556.09,1362.39,3319.32,1458.38,8733.649,1865.93,1630.13
2021-09-01,2990.65,2457.53,2816.07,3382.42,3548.627,1359.59,3321.72,1445.31,8814.855,1879.52,1633.1
2021-09-02,2992.18,2473.18,2834.93,3392.99,3544.31,1361.03,3321.97,1471.66,8842.422,1887.85,1625.31
2021-09-03,2989.24,2467.11,2835.92,3401.39,3562.354,1356.81,3313.32,1469.35,8838.074,1877.11,1624.16
2021-09-06,2998.27,2479.83,2846.8,3408.79,3576.995,1362.16,3331.78,1474.29,8847.19,1875.7,1632.72
2021-09-07,2979.68,2460.38,2832.49,3396.68,3574.244,1358.31,3354.19,1472.32,8782.939,1857.94,1644.9
2021-09-08,2991.06,2457.98,2827.67,3370.37,3561.151,1355.14,3353.62,1462.08,8817.336,1880.8,1641.52
2021-09-09,2980.05,2450.66,2797.04,3367.38,3549.291,1355.22,3335.04,1460.52,8689.625,1875.15,1626.45
2021-09-10,2974.06,2447.47,2772.5,3375.37,3524.68,1350.7,3332.39,1458.95,8621.889,1851.28,1615.89
2021-09-13,2980.76,2456.16,2759.63,3394.52,3526.453,1362.97,3324.94,1495.23,8651.98,1861.23,1619.81
2021-09-14,2967.37,2444.3,2760.79,3369.06,3524.722,1350.6,3314.19,1484.83,8619.204,1854.41,1605.22
2021-09-15,2965.0,2449.91,2769.42,3373.08,3546.226,1355.42,3305.58,1520.08,8601.926,1839.69,1608.53
2021-09-16,2969.05,2454.08,2777.97,3343.8,3560.742,1359.07,3323.35,1515.7,8612.01,1835.57,1610.85
2021-09-17,2963.43,2439.15,2786.23,3275.41,3529.58,1353.54,3329.3,1500.79,8575.645,1817.37,1603.03
2021-09-20,2943.46,2411.51,2769.77,3214.99,3474.468,1320.55,3260.6,1467.57,8478.492,1809.28,1576.92
2021-09-21,2951.59,2407.58,2779.6,3217.8,3478.856,1322.53,3265.29,1482.38,8514.819,1812.4,1572.2
2021-09-22,2954.14,2418.42,2777.35,3248.15,3509.482,1337.12,3293.86,1518.66,8568.384,1810.79,1573.94
2021-09-23,2958.65,2438.79,2792.81,3271.1,3546.519,1359.09,3316.81,1552.35,8587.308,1811.05,1584.11
2021-09-24,2960.17,2441.96,2786.07,3253.77,3556.42,1363.94,3324.73,1560.04,8502.882,1802.76,1596.04
2021-09-27,2950.94,2440.04,2753.51,3262.07,3525.796,1380.49,3333.06,1604.73,8429.513,1791.55,1596.01
2021-09-28,2919.18,2407.67,2708.97,3222.57,3426.631,1365.01,3286.61,1616.41,8412.336,1774.43,1562.67
2021-09-29,2948.93,2410.88,2734.85,3219.26,3421.51,1372.55,3298.26,1621.16,8483.048,1791.83,1563.66
2021-09-30,2929.04,2390.56,2726.39,3225.69,3415.364,1367.68,3267.58,1619.37,8436.61,1780.96,1563.75
2021-10-01,2922.14,2393.61,2719.11,3222.49,3439.182,1373.92,3272.0,1643.76,8469.145,1785.92,1580.48
2021-10-04,2913.37,2372.86,2684.93,3214.04,3355.61,1366.51,3224.35,1667.6,8469.335,1794.2,1549.01
2021-10-05,2927.96,2392.2,2695.54,3229.86,3402.301,1388.85,3241.14,1693.02,8421.621,1803.29,1568.63
2021-10-06,2947.93,2396.46,2697.92,3222.1,3431.003,1393.17,3243.34,1675.23,8494.807,1821.42,1578.43
2021-10-07,2960.94,2415.86,2727.25,3267.69,3467.053,1404.88,3306.35,1683.46,8528.746,1822.36,1592.41
2021-10-08,2953.76,2412.17,2716.16,3268.19,3446.82,1409.72,3304.33,1718.48,8457.939,1807.45,1588.76
2021-10-11,2949.4,2403.41,2704.35,3290.15,3431.0,1405.56,3313.64,1722.83,8471.885,1786.52,1574.84
2021-10-12,2951.54,2401.42,2695.28,3296.43,3419.669,1404.72,3322.79,1727.2,8563.555,1799.32,1562.2
2021-10-13,2961.79,2409.43,2697.72,3308.11,3440.035,1396.75,3342.73,1721.92,8605.64,1815.3,1566.85
2021-10-14,2986.78,2442.03,2725.96,3366.42,3506.164,1410.9,3367.4,1740.23,8680.205,1829.24,1586.5
2021-10-15,2985.26,2465.08,2736.38,3385.3,3537.824,1425.79,3417.84,1753.14,8694.641,1825.47,1586.7
2021-10-18,2968.61,2462.42,2719.75,3381.69,3563.375,1426.34,3440.99,1754.09,8701.243,1814.65,1594.48
2021-10-19,2956.7,2470.42,2741.65,3378.14,3588.138,1433.1,3433.46,1758.9,8703.263,1827.95,1602.19
2021-10-20,2977.51,2480.9,2769.06,3383.18,3575.818,1442.64,3444.02,1767.14,8789.526,1851.73,1605.19
2021-10-21,2974.9,2478.0,2779.26,3354.46,3586.719,1441.03,3464.36,1738.8,8841.393,1848.62,1606.61
2021-10-22,2993.5,2487.2,2788.58,3350.3,3579.924,1450.13,3452.31,1740.91,8899.124,1852.77,1575.55
2021-10-25,2996.66,2491.95,2798.44,3385.32,3598.042,1455.74,3502.3,1769.04,8914.721,1852.13,1579.41
2021-10-26,3014.37,2496.6,2813.87,3397.55,3614.281,1461.93,3515.75,1776.57,8926.149,1864.14,1576.77
2021-10-27,3001.52,2477.46,2792.05,3365.9,3601.355,1446.07,3507.31,1741.88,8888.952,1862.66,1581.02
2021-10-28,3002.72,2479.32,2793.97,3348.45,3611.646,1444.42,3515.01,1728.69,8896.744,1862.11,1574.25
2021-10-29,3021.6,2496.07,2831.23,3347.08,3649.868,1447.73,3535.05,1725.81,8856.445,1862.02,1591.3
2021-11-01,3028.53,2509.63,2835.79,3354.01,3649.608,1452.36,3572.53,1743.68,8840.954,1870.89,1584.94
2021-11-02,3043.22,2517.18,2855.46,3341.61,3676.961,1452.52,3561.43,1725.24,8862.963,1870.47,1586.81
2021-11-03,3062.12,2513.1,2869.43,3358.51,3690.746,1456.94,3600.22,1708.85,8878.011,1863.02,1594.18
2021-11-04,3078.05,2535.88,2868.76,3365.39,3753.536,1449.68,3660.21,1717.84,8854.373,1864.79,1606.58
2021-11-05,3086.76,2542.54,2835.37,3364.64,3764.785,1451.3,3667.34,1734.23,8857.334,1870.1,1614.59
2021-11-08,3059.63,2549.47,2837.04,3396.13,3776.888,1454.0,3622.62,1741.94,8843.992,1849.67,1608.31
2021-11-09,3071.68,2550.03,2832.22,3393.54,3771.045,1447.12,3592.99,1743.93,8846.483,1852.9,1607.97
2021-11-10,3088.29,2547.77,2848.9,3393.99,3728.243,1451.78,3590.85,1729.3,8888.178,1872.1,1605.17
2021-11-11,3095.35,2555.8,2853.8,3452.62,3757.466,1459.79,3605.35,1732.61,8941.31,1870.33,1607.76
2021-11-12,3108.78,2580.3,2866.1,3478.82,3814.164,1465.53,3642.59,1724.0,8978.964,1872.51,1634.01
2021-11-15,3126.44,2586.63,2864.37,3472.32,3824.203,1470.2,3653.62,1737.94,9010.237,1892.84,1642.09
2021-11-16,3128.22,2598.13,2883.35,3470.86,3881.433,1474.77,3717.59,1748.21,9042.189,1893.12,1648.45
2021-11-17,3130.55,2593.24,2896.45,3473.78,3882.835,1468.58,3731.8,1739.64,9072.255,1900.19,1649.31
2021-11-18,3111.81,2583.09,2881.18,3442.83,3897.041,1456.21,3743.66,1717.63,9037.254,1887.72,1635.42
2021-11-19,3113.52,2584.11,2879.47,3453.11,3930.298,1446.75,3744.85,1674.05,9050.517,1895.06,1635.04
2021-11-22,3137.17,2594.81,2877.53,3472.56,3903.098,1460.08,3738.66,1689.82,9041.199,1908.09,1629.78
2021-11-23,3136.71,2581.7,2862.12,3470.8,3872.869,1466.91,3703.7,1722.34,9081.031,1906.63,1618.14
2021-11-24,3141.93,2585.38,2874.28,3472.53,3913.228,1474.8,3722.3,1746.68,9218.528,1923.14,1626.71
2021-11-25,3145.73,2588.78,2874.72,3469.61,3910.427,1474.38,3720.96,1748.91,9223.608,1930.96,1626.87
2021-11-26,3075.93,2500.04,2836.79,3362.96,3785.618,1413.23,3584.89,1657.77,8920.848,1882.61,1582.39
2021-11-29,3089.47,2506.2,2847.64,3380.97,3878.489,1418.41,3622.34,1679.56,8989.856,1905.13,1598.86
2021-11-30,3024.65,2465.4,2806.77,3345.3,3845.116,1395.92,3574.34,1649.58,8840.837,1868.58,1561.75
2021-12-01,3006.76,2454.78,2788.61,3343.93,3785.029,1391.55,3527.09,1647.38,8714.336,1867.66,1531.79
2021-12-02,3027.01,2489.38,2790.13,3364.46,3814.491,1414.44,3542.94,1678.56,8873.49,1876.43,1550.23
2021-12-03,3058.12,2492.57,2794.83,3358.52,3765.542,1406.32,3496.07,1677.16,8892.116,1891.92,1543.46
2021-12-06,3101.11,2523.91,2804.19,3398.14,3789.069,1421.12,3517.6,1696.96,8992.546,1918.42,1558.35
2021-12-07,3127.9,2571.22,2848.49,3471.73,3925.314,1447.42,3625.44,1736.21,9162.623,1937.74,1584.73
2021-12-08,3105.05,2559.78,2855.17,3460.89,3918.347,1434.88,3604.89,1722.35,9131.187,1926.38,1585.37
2021-12-09,3122.94,2560.76,2870.31,3453.46,3895.34,1435.48,3574.24,1713.66,9106.82,1933.19,1582.1
2021-12-10,3153.59,2554.76,2867.43,3447.81,3936.532,1431.22,3569.74,1714.85,9102.0,1933.29,1576.88
2021-12-13,3175.16,2541.75,2890.49,3445.42,3894.144,1419.58,3516.62,1680.53,9163.46,1948.96,1568.94
2021-12-14,3170.85,2513.99,2873.86,3438.89,3834.004,1421.58,3489.3,1676.84,9051.315,1942.12,1561.57
2021-12-15,3191.67,2534.62,2919.73,3434.74,3928.495,1425.65,3525.99,1668.25,9147.599,1968.98,1574.96
2021-12-16,3203.14,2541.12,2931.81,3473.04,3826.541,1435.56,3465.79,1687.77,9139.7,1971.69,1562.28
2021-12-17,3183.35,2514.43,2923.5,3462.49,3820.511,1420.11,3444.18,1660.16,9155.791,1961.69,1556.96
2021-12-20,3170.33,2469.31,2891.78,3391.81,3764.218,1392.56,3375.9,1633.99,9034.906,1951.59,1539.49
2021-12-21,3180.69,2512.75,2920.15,3445.1,3868.236,1417.46,3453.39,1678.42,9130.251,1965.41,1568.76
2021-12-22,3182.55,2515.7,2935.65,3447.58,3893.626,1419.7,3486.9,1683.84,9140.265,1965.01,1570.15
2021-12-23,3197.72,2548.93,2949.5,3482.79,3924.549,1434.03,3526.99,1693.11,9154.126,1972.72,1585.73
2021-12-24,3193.91,2545.13,2945.39,3476.61,3918.884,1432.07,3520.75,1690.74,9142.619,1970.02,1582.88
2021-12-27,3212.41,2561.3,2970.37,3501.25,3988.421,1441.27,3544.46,1710.31,9264.697,1975.2,1592.49
2021-12-28,3237.83,2580.91,2975.71,3524.3,3981.042,1447.21,3557.07,1715.89,9335.461,1994.68,1591.73
2021-12-29,3234.34,2575.67,2972.97,3519.42,3959.704,1441.71,3535.02,1702.97,9332.626,1994.15,1578.14
2021-12-30,3230.73,2571.93,2982.76,3521.41,3949.587,1441.97,3539.28,1697.43,9379.241,2000.95,1585.42
2021-12-31,3233.29,2570.58,2965.91,3522.8,3919.833,1437.44,3532.67,1697.39,9365.643,1999.99,1569.02
2022-01-03,3254.3,2577.15,2958.57,3523.72,3974.224,1455.41,3613.02,1735.06,9347.952,2004.84,1585.0
2022-01-04,3271.08,2610.14,2917.6,3558.52,3929.172,1484.55,3603.08,1783.55,9336.597,1997.07,1575.24
2022-01-05,3254.46,2593.79,2884.59,3566.38,3812.155,1474.38,3533.02,1785.81,9115.523,1984.31,1531.21
2022-01-06,3242.96,2583.7,2854.07,3526.66,3795.82,1487.61,3522.25,1807.26,9100.15,1965.73,1538.47
2022-01-07,3225.68,2564.92,2834.38,3534.66,3744.781,1497.86,3475.54,1825.06,9042.044,1964.09,1529.96
2022-01-10,3213.75,2538.44,2855.74,3524.84,3753.058,1501.04,3460.77,1827.81,9044.172,1960.9,1535.08
2022-01-11,3205.62,2548.82,2875.51,3554.58,3787.376,1512.91,3489.91,1869.11,9031.811,1951.95,1547.69
2022-01-12,3195.92,2557.9,2853.22,3599.54,3783.935,1513.52,3511.77,1883.89,9011.91,1951.22,1549.88
2022-01-13,3186.54,2548.81,2803.94,3589.66,3685.444,1513.12,3449.38,1872.3,8948.129,1958.09,1524.89
2022-01-14,3188.61,2526.66,2801.05,3555.54,3711.876,1504.31,3431.91,1901.29,8879.919,1949.43,1530.98
2022-01-17,3196.04,2532.88,2814.34,3564.85,3728.322,1509.05,3443.93,1910.65,8883.815,1955.52,1533.88
2022-01-18,3170.22,2512.03,2790.08,3544.66,3663.053,1493.6,3405.33,1919.03,8890.028,1947.39,1515.24
2022-01-19,3177.1,2490.1,2777.42,3568.43,3611.626,1478.96,3354.2,1919.99,8843.863,1951.52,1512.27
2022-01-20,3174.6,2486.03,2773.08,3570.77,3577.181,1478.43,3341.52,1907.59,8807.446,1962.83,1510.13
2022-01-21,3173.6,2455.1,2741.69,3488.74,3501.738,1454.86,3258.46,1868.68,8800.871,1951.39,1465.09
2022-01-24,3160.21,2435.29,2717.95,3422.92,3515.026,1442.91,3248.07,1845.8,8824.897,1931.12,1465.99
2022-01-25,3149.3,2417.59,2709.88,3417.82,3444.218,1451.07,3204.43,1903.06,8800.237,1917.14,1445.47
2022-01-26,3130.61,2415.43,2699.73,3429.75,3455.117,1459.74,3200.67,1922.2,8718.404,1915.41,1437.7
2022-01-27,3165.46,2409.74,2728.25,3445.52,3455.122,1468.08,3154.83,1960.38,8686.662,1947.12,1449.29
2022-01-28,3174.08,2414.81,2768.71,3433.9,3569.226,1471.93,3204.61,1947.14,8859.845,1953.09,1478.78
2022-01-31,3177.62,2435.32,2781.27,3443.53,3652.431,1478.05,3296.89,1947.34,8932.329,1969.42,1507.88
2022-02-01,3177.84,2456.74,2787.32,3479.12,3655.976,1492.66,3310.41,1990.91,8863.995,1954.06,1519.48
2022-02-02,3200.97,2468.09,2805.67,3489.86,3658.279,1496.65,3289.91,1986.74,8934.034,1967.07,1545.39
2022-02-03,3159.98,2404.96,2758.02,3430.75,3517.89,1473.76,3172.59,1955.88,8783.371,1940.62,1454.75
2022-02-04,3125.61,2381.71,2739.79,3397.88,3536.093,1480.19,3242.84,1979.69,8692.165,1921.89,1461.22
2022-02-07,3129.17,2386.06,2741.83,3412.47,3517.038,1490.02,3233.83,1998.59,8673.554,1917.03,1439.46
2022-02-08,3139.31,2405.52,2754.0,3457.26,3557.442,1508.68,3267.46,1973.04,8633.327,1920.08,1441.6
2022-02-09,3146.71,2444.43,2781.77,3502.23,3638.336,1520.93,3323.68,1992.49,8805.836,1933.38,1473.9
2022-02-10,3120.34,2416.42,2743.36,3507.64,3556.877,1511.82,3273.76,1981.81,8667.291,1900.18,1454.56
2022-02-11,3136.14,2398.12,2718.84,3498.87,3481.569,1504.56,3218.7,2025.29,8638.732,1902.79,1433.48
2022-02-14,3134.02,2390.54,2704.44,3488.27,3495.025,1493.79,3230.66,2000.34,8608.843,1891.14,1441.13
2022-02-15,3141.24,2410.95,2732.66,3498.62,3560.786,1502.23,3273.89,1979.92,8610.15,1888.29,1451.98
2022-02-16,3144.2,2423.23,2740.69,3532.53,3554.445,1505.77,3285.67,1997.84,8665.41,1891.71,1451.65
2022-02-17,3162.3,2396.14,2706.93,3509.97,3458.192,1480.75,3226.57,1987.4,8594.577,1897.05,1418.74
2022-02-18,3174.22,2378.48,2688.68,3503.0,3423.572,1477.57,3193.76,1971.97,8589.713,1893.19,1407.31
2022-02-21,3168.98,2365.99,2687.96,3489.0,3419.909,1474.81,3177.7,1960.56,8578.643,1885.57,1401.45
2022-02-22,3145.46,2345.5,2684.13,3468.62,3388.168,1465.09,3097.95,1945.39,8533.213,1881.1,1389.68
2022-02-23,3138.97,2319.66,2677.94,3456.83,3321.684,1451.66,3035.95,1952.94,8456.195,1866.07,1373.54
2022-02-24,3110.34,2338.92,2716.85,3432.19,3460.51,1430.76,3089.55,1931.36,8605.958,1889.51,1414.3
2022-02-25,3169.26,2377.76,2768.02,3498.68,3475.404,1452.63,3117.9,1970.71,8681.444,1932.51,1419.91
2022-02-28,3150.98,2395.55,2762.43,3520.12,3481.103,1436.3,3134.59,1980.2,8606.747,1953.57,1421.94
2022-03-01,3152.89,2379.43,2775.5,3524.35,3452.63,1408.2,3106.96,1999.16,8650.672,1935.13,1421.07
2022-03-02,3173.06,2418.98,2814.94,3593.01,3526.887,1430.77,3149.41,2065.03,8769.357,1948.69,1434.71
2022-03-03,3175.14,2417.98,2812.64,3620.82,3485.257,1429.17,3084.79,2058.42,8831.508,1955.51,1422.49
2022-03-04,3182.58,2414.25,2837.72,3617.98,3453.85,1411.63,3038.58,2090.34,8934.729,1991.26,1413.43
2022-03-07,3124.44,2372.15,2802.28,3577.11,3342.181,1369.88,2913.07,2124.26,8818.794,2005.85,1370.66
2022-03-08,3058.3,2351.11,2759.27,3519.69,3317.807,1364.71,2902.09,2149.74,8734.014,1994.08,1366.11
2022-03-09,3073.16,2376.64,2775.06,3503.23,3392.267,1390.11,2959.0,2043.95,8719.696,1981.14,1385.13
2022-03-10,3054.7,2385.19,2780.75,3536.59,3362.493,1391.82,2978.74,2076.01,8787.51,1988.04,1382.52
2022-03-11,3037.88,2385.39,2771.4,3537.65,3311.994,1395.69,2931.9,2073.89,8734.577,1988.42,1362.53
2022-03-14,3044.15,2389.74,2782.64,3498.01,3249.531,1407.29,2868.41,2023.15,8639.69,1982.54,1333.25
2022-03-15,3079.29,2401.64,2818.34,3466.45,3329.54,1411.56,2918.6,1973.49,8621.098,1994.69,1348.4
2022-03-16,3104.97,2450.26,2857.83,3527.95,3439.934,1451.65,3065.31,1968.8,8765.443,1995.0,1403.32
2022-03-17,3112.46,2469.44,2885.57,3581.33,3453.523,1458.73,3104.52,2011.38,8888.693,1996.03,1409.13
2022-03-18,3140.86,2491.71,2917.62,3619.25,3541.304,1471.37,3166.52,2019.36,8963.126,1994.19,1430.54
2022-03-21,3135.63,2489.39,2914.69,3656.8,3531.79,1469.68,3139.13,2082.1,8889.577,1999.6,1418.91
2022-03-22,3158.36,2507.17,2920.99,3681.19,3588.252,1494.54,3222.9,2083.98,8954.065,2009.28,1450.72
2022-03-23,3139.89,2499.6,2894.22,3698.69,3555.584,1480.88,3206.79,2123.21,8895.305,2002.03,1442.75
2022-03-24,3151.26,2501.14,2917.99,3733.97,3627.095,1484.07,3213.98,2128.07,8903.599,2017.27,1453.84
2022-03-25,3169.01,2503.35,2930.35,3751.01,3627.631,1493.12,3196.7,2170.85,8999.571,2039.17,1456.09
2022-03-28,3180.9,2501.55,2947.74,3732.5,3662.811,1493.11,3259.65,2128.9,9083.66,2054.65,1464.25
2022-03-29,3183.67,2510.24,2941.39,3711.37,3694.077,1493.17,3299.94,2096.38,9167.834,2055.39,1469.01
2022-03-30,3179.94,2492.15,2938.51,3710.31,3635.954,1480.83,3250.7,2117.68,9120.846,2063.64,1455.17
2022-03-31,3172.74,2469.47,2916.78,3699.99,3595.069,1463.21,3201.61,2102.34,9046.279,2068.15,1434.06
2022-04-01,3222.03,2469.33,2957.76,3755.6,3612.455,1475.01,3224.87,2135.41,9253.221,2102.41,1457.46
2022-04-04,3236.61,2479.33,2967.84,3780.93,3688.407,1480.15,3309.22,2147.61,9311.422,2103.63,1494.13
2022-04-05,3260.59,2459.81,2990.59,3781.68,3635.063,1477.86,3268.47,2141.54,9359.906,2132.86,1485.3
2022-04-06,3276.82,2427.54,3024.33,3740.65,3544.674,1466.58,3182.31,2146.59,9444.941,2160.53,1460.31
2022-04-07,3295.0,2420.68,3071.97,3738.9,3540.726,1458.83,3172.18,2153.37,9358.032,2150.53,1449.56
2022-04-08,3321.65,2425.53,3100.82,3786.61,3508.638,1474.92,3157.24,2210.14,9427.102,2172.38,1446.81
2022-04-11,3303.71,2404.15,3049.72,3756.43,3419.741,1468.28,3092.29,2162.19,9303.38,2147.14,1421.64
2022-04-12,3301.3,2398.76,3020.61,3762.79,3414.198,1460.29,3102.98,2193.02,9272.769,2151.14,1418.14
2022-04-13,3315.58,2420.88,3040.13,3797.32,3481.166,1460.88,3166.67,2221.95,9322.157,2151.93,1439.16
2022-04-14,3340.78,2440.78,3049.1,3828.94,3432.442,1463.88,3156.11,2245.1,9387.774,2165.15,1430.02
2022-04-15,3338.79,2439.54,3047.42,3824.98,3424.464,1463.8,3156.21,2244.97,9387.26,2165.26,1429.64
2022-04-18,3315.16,2423.12,3013.64,3811.1,3415.919,1462.04,3152.42,2259.62,9337.457,2155.77,1421.75
2022-04-19,3325.69,2447.5,3022.84,3815.71,3472.987,1468.55,3203.63,2256.45,9441.956,2158.39,1439.05
2022-04-20,3351.42,2456.54,3034.03,3798.17,3444.885,1474.25,3165.83,2253.58,9471.796,2166.8,1387.75
2022-04-21,3358.81,2453.83,3008.57,3748.86,3398.886,1465.59,3136.43,2218.04,9456.995,2144.23,1360.04
2022-04-22,3336.95,2412.64,2936.46,3643.61,3331.843,1438.62,3086.69,2172.62,9368.262,2126.39,1331.93
2022-04-25,3351.57,2403.4,2955.87,3582.12,3376.147,1431.2,3093.67,2103.78,9357.275,2125.12,1347.6
2022-04-26,3337.76,2378.58,2925.02,3550.45,3288.007,1412.61,3009.88,2120.35,9316.551,2122.08,1326.45
